,sexo,edad,zona_u_r,gse,esc_nivel_1,info_enc_58,info_enc_30,religion_82,iden_pol_2,iden_pol_3,interes_pol_1_b,region_ANTOFAGASTA,region_ARAUCANÍA,region_ARICA Y PARINACOTA,region_ATACAMA,region_AYSÉN,region_BIOBÍO,region_COQUIMBO,region_LIBERTADOR BERNARDO OHIGGINS,region_LOS LAGOS,region_LOS RÍOS,region_MAGALLANES,region_MAULE,region_METROPOLITANA,region_TARAPACÁ,region_VALPARAÍSO,region_ÑUBLE,elec_pres_144_a,pred
403,1,38,2,3,6,2,0.0,9,5,15,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
404,1,60,1,4,2,2,0.0,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
405,2,71,1,4,1,2,0.0,1,88,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
406,1,71,2,3,1,2,0.0,2,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
407,2,69,1,3,1,1,5.0,99,5,15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
408,1,28,1,3,7,2,0.0,2,99,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
409,1,77,2,4,1,2,0.0,2,10,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
410,2,77,2,3,1,2,0.0,1,3,13,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
411,1,74,1,3,4,2,0.0,2,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
412,2,63,1,3,3,2,0.0,1,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
413,2,29,1,2,7,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
414,1,56,1,2,1,2,0.0,2,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
415,2,73,1,4,1,2,0.0,1,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
416,1,64,1,3,8,2,0.0,1,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
417,2,32,1,2,8,2,0.0,9,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
418,1,59,1,3,4,2,0.0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
419,1,62,1,3,2,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0.0
420,1,43,1,3,6,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
421,2,73,2,3,4,2,0.0,5,10,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
422,2,59,2,3,1,2,0.0,1,4,15,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
423,1,60,1,3,5,2,0.0,8,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
424,1,28,1,3,8,2,0.0,8,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
425,1,33,1,3,8,2,0.0,9,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
426,1,53,1,3,8,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
427,2,33,1,2,7,2,0.0,9,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
428,2,42,1,3,8,2,0.0,1,10,15,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
429,2,68,1,4,3,2,0.0,8,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
430,2,61,1,1,8,2,0.0,1,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
431,1,20,1,1,7,2,0.0,1,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
432,2,54,1,4,2,2,0.0,9,5,17,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
433,2,35,1,4,4,2,0.0,2,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
434,2,36,1,4,6,2,0.0,1,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0
435,2,25,1,4,4,2,0.0,2,8,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
436,2,32,1,4,6,2,0.0,9,88,15,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
437,2,33,1,3,9,2,0.0,9,7,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
438,2,76,1,1,8,2,0.0,1,3,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
439,2,58,1,3,1,2,0.0,1,99,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
440,2,52,1,3,8,1,5.0,99,7,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
441,2,50,1,4,1,2,0.0,2,5,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0
442,2,21,1,2,4,2,0.0,11,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
443,1,66,1,2,7,2,0.0,9,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
444,1,55,1,1,8,2,0.0,1,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
445,1,24,1,3,4,2,0.0,9,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
446,2,28,1,2,8,2,0.0,9,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
447,2,42,1,3,4,2,0.0,99,99,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
448,2,57,1,3,4,2,0.0,99,5,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
449,1,71,1,3,6,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
450,1,41,1,1,8,2,0.0,8,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
451,1,65,1,4,1,2,0.0,1,5,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
452,2,81,1,4,1,2,0.0,2,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
453,2,31,2,3,6,2,0.0,1,5,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
454,2,60,2,3,1,2,0.0,1,99,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
455,2,29,1,3,8,2,0.0,99,3,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
456,2,81,1,4,1,2,0.0,1,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
457,1,70,1,3,4,2,0.0,9,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
458,2,55,1,2,8,2,0.0,1,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
459,1,32,1,2,6,2,0.0,9,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
460,2,34,1,3,10,2,0.0,9,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
461,2,52,1,2,7,2,0.0,9,5,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
462,2,47,1,2,4,2,0.0,1,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
463,1,44,1,2,8,2,0.0,1,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
464,2,32,1,4,4,2,0.0,9,99,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
465,2,51,1,4,3,2,0.0,9,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
466,2,27,1,3,4,2,0.0,1,6,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
467,1,56,1,3,6,2,0.0,1,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
468,2,35,1,3,2,2,0.0,2,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
469,1,72,1,4,2,8,0.0,2,1,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
470,1,64,1,4,1,2,0.0,9,8,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
471,1,35,1,3,7,2,0.0,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
472,2,47,1,3,8,2,0.0,1,1,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
473,2,25,1,3,8,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
474,2,47,1,3,5,2,0.0,2,5,15,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0
475,2,33,1,4,4,2,0.0,1,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
476,2,52,1,4,2,2,0.0,1,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
477,2,62,1,2,1,2,0.0,9,1,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
478,2,49,1,2,4,2,0.0,1,5,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0
479,2,33,1,3,9,2,0.0,99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
480,1,43,1,3,3,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
481,1,57,1,3,8,2,0.0,1,88,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
482,2,64,1,2,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
483,1,64,1,2,6,2,0.0,1,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
484,2,65,1,3,6,2,0.0,1,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
485,1,35,1,3,8,2,0.0,2,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
486,1,73,1,3,1,2,0.0,1,7,15,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
487,1,56,1,2,4,2,0.0,1,5,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0
488,2,21,1,4,4,1,5.0,9,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
489,2,65,2,4,3,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
490,2,30,2,3,4,1,5.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
491,2,82,1,2,10,2,0.0,10,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
492,2,32,1,3,7,2,0.0,1,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
493,2,44,1,3,8,1,5.0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
494,2,55,1,4,2,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
495,2,26,1,4,8,2,0.0,9,7,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
496,2,25,1,1,5,2,0.0,9,1,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
497,2,49,1,4,3,2,0.0,2,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
498,1,20,1,4,5,2,0.0,1,5,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
499,2,39,1,3,3,2,0.0,1,88,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
500,2,74,1,4,1,2,0.0,5,88,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
501,2,47,1,3,4,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0
502,2,33,1,4,1,2,0.0,9,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
503,1,44,1,2,5,2,0.0,8,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
504,2,64,1,4,3,2,0.0,5,5,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
505,2,58,1,4,4,2,0.0,1,1,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
506,2,47,1,4,4,2,0.0,2,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
507,2,55,2,4,2,1,5.0,2,7,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
508,2,50,2,3,3,1,5.0,9,2,9,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
509,1,42,2,3,4,2,0.0,1,9,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
510,2,39,1,4,4,1,5.0,2,1,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
511,2,73,1,4,1,2,0.0,1,10,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0
512,2,23,1,4,4,2,0.0,1,6,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0
513,2,23,1,4,4,2,0.0,1,6,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
514,1,56,1,3,6,2,0.0,1,7,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
515,2,44,2,3,8,2,0.0,2,4,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
516,1,55,2,4,2,1,5.0,2,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0
517,2,48,2,4,1,2,0.0,2,6,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.0
518,1,40,1,3,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
519,1,34,1,3,4,2,0.0,2,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
520,2,33,1,2,8,1,888.0,9,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
521,2,73,1,3,1,2,0.0,1,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
522,2,35,1,3,3,2,0.0,9,5,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
523,2,32,1,3,6,2,0.0,9,88,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
524,1,39,1,3,4,2,0.0,9,5,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
525,2,31,1,3,7,2,0.0,2,99,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
526,2,52,1,3,6,2,0.0,1,1,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
527,1,73,1,3,6,2,0.0,9,5,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
528,1,70,1,2,6,2,0.0,9,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
529,2,64,1,2,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
530,1,27,1,2,7,1,3.0,8,99,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
531,2,76,1,3,8,2,0.0,1,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
532,2,30,1,3,6,2,0.0,1,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
533,2,19,1,3,3,2,0.0,1,99,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
534,2,57,1,3,3,1,5.0,8,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
535,2,28,1,3,4,2,0.0,9,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
536,2,27,1,2,6,1,3.0,9,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0
537,2,52,1,3,4,2,0.0,1,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
538,2,40,1,2,10,2,0.0,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
539,1,33,1,4,3,2,0.0,10,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
540,1,22,1,4,7,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
541,1,74,2,4,1,2,0.0,1,10,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
542,2,67,1,3,4,2,0.0,2,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0
543,2,67,1,3,2,2,0.0,2,8,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0
544,2,64,1,3,2,2,0.0,2,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
545,2,26,1,3,6,2,0.0,9,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
546,2,42,1,3,2,2,0.0,9,88,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
547,2,60,1,3,4,2,0.0,2,99,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
548,1,70,1,3,6,2,0.0,9,3,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
549,1,23,1,3,7,2,0.0,9,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
550,2,35,1,3,4,1,5.0,2,10,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
551,1,27,1,2,7,2,0.0,8,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
552,1,56,1,3,3,1,3.0,1,10,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
553,2,70,1,2,6,2,0.0,10,3,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
554,2,44,1,2,8,2,0.0,9,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
555,2,28,1,2,8,2,0.0,1,6,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
556,2,68,1,2,7,2,0.0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
557,1,40,1,4,4,2,0.0,9,5,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
558,1,19,1,2,4,2,0.0,9,99,15,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
559,2,29,1,2,6,2,0.0,1,99,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
560,1,36,1,4,4,2,0.0,1,5,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
561,1,46,1,4,4,2,0.0,9,5,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
562,2,53,1,3,4,2,0.0,1,99,88,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
563,2,48,1,3,4,2,0.0,1,88,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0
564,1,57,1,3,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
565,2,63,1,3,3,2,0.0,1,5,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
566,1,56,1,3,3,2,0.0,1,88,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0
567,1,24,1,2,7,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
568,2,82,1,4,2,2,0.0,2,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
569,2,40,1,4,7,1,5.0,9,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
570,2,35,1,2,6,2,0.0,9,7,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
571,1,67,1,2,5,2,0.0,9,10,18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
572,2,59,1,3,4,2,0.0,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0
573,1,20,1,2,7,2,0.0,1,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
574,2,51,1,2,7,2,0.0,1,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2.0
575,2,54,1,2,4,1,5.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
576,1,71,1,3,7,2,0.0,9,88,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
577,2,37,1,2,4,1,4.0,2,5,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
578,2,31,1,3,4,2,0.0,1,5,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
579,2,37,1,3,4,1,4.0,9,5,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
580,1,53,1,4,2,1,10.0,9,99,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
581,2,56,1,3,3,2,0.0,1,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
582,1,40,1,3,4,2,0.0,9,8,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0
583,2,37,1,1,7,2,0.0,9,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
584,2,28,1,1,7,2,0.0,2,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
585,1,47,1,3,4,2,0.0,9,4,88,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
586,1,50,1,1,8,2,0.0,1,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
587,2,24,1,2,8,2,0.0,1,4,88,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
588,2,44,1,2,8,2,0.0,9,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
589,1,34,1,3,4,2,0.0,9,5,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
590,2,35,1,2,6,2,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
591,2,55,1,2,4,2,0.0,1,99,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
592,2,60,1,3,4,2,0.0,1,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
593,2,69,1,3,5,2,0.0,2,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
594,1,37,1,2,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
595,2,48,1,3,3,2,0.0,1,6,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
596,1,37,1,4,4,2,0.0,1,5,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
597,2,51,1,3,7,2,0.0,9,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
598,1,25,1,1,8,2,0.0,1,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
599,2,67,1,3,3,2,0.0,2,8,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0
600,2,56,1,3,3,2,0.0,1,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
601,1,38,1,3,6,2,0.0,2,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
602,1,32,1,3,4,2,0.0,1,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
603,1,24,1,2,3,2,0.0,9,5,18,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0
604,1,64,1,3,1,2,0.0,1,88,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
605,2,36,1,2,6,2,0.0,9,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
606,2,43,1,1,8,2,0.0,1,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0
607,2,55,1,2,4,2,0.0,2,99,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
608,2,34,1,2,8,2,0.0,1,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
609,1,65,1,4,3,2,0.0,1,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
610,1,63,1,3,1,2,0.0,99,5,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0
